software_name,category,decision,matched_projects,project_count,install_location,estimated_size,last_related_project_activity,confidence_score,explanation
Microsoft .NET Host FX Resolver - 6.0.36 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 6.0.36 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.1 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.1 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.11 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.11 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.11 (x86),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.11 (x86) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.12 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.12 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.13 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.13 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.14 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.14 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.15 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.15 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.16 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.16 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.17 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.17 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.3 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.3 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.7 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.7 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Host FX Resolver - 9.0.9 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Host FX Resolver - 9.0.9 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Runtime - 6.0.36 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 6.0.36 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 8.0.22 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 8.0.22 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 8.0.22 (x86),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 8.0.22 (x86) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.1 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.1 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.11 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.11 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.11 (x86),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.11 (x86) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.12 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.12 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.13 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.13 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.14 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.14 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.15 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.15 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.16 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.16 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.17 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.17 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.3 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.3 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.7 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.7 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Runtime - 9.0.9 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET Runtime - 9.0.9 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.102 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.102 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.104 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.104 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.108 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.108 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.110 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.110 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.112 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.112 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.113 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.113 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.114 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.114 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.115 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.115 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.116 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.116 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.117 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.117 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.118 (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.118 (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET SDK 9.0.308 (x64) from Visual Studio,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft .NET SDK 9.0.308 (x64) from Visual Studio korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft .NET Standard Targeting Pack - 2.1.0 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Standard Targeting Pack - 2.1.0 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 8.0.22 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 8.0.22 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 8.0.22 (x86),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 8.0.22 (x86) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.1 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.1 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.11 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.11 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.11 (x86),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.11 (x86) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.12 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.12 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.13 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.13 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.14 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.14 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.15 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.15 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.16 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.16 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.17 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.17 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.3 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.3 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.7 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.7 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Targeting Pack - 9.0.9 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Targeting Pack - 9.0.9 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.102 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.102 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.104 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.104 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.108 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.108 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.110 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.110 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.112 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.112 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.113 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.113 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.114 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.114 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.115 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.115 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.116 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.116 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.117 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.117 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.118 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.118 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft .NET Toolset 9.0.308 (x64),Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft .NET Toolset 9.0.308 (x64) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft ASP.NET Core 8.0.22 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 8.0.22 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 8.0.22 Shared Framework (x86),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 8.0.22 Shared Framework (x86) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 8.0.22 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 8.0.22 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 8.0.22 Targeting Pack (x86),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 8.0.22 Targeting Pack (x86) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.1 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.1 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.1 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.1 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.11 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.11 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.11 Shared Framework (x86),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.11 Shared Framework (x86) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.11 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.11 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.11 Targeting Pack (x86),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.11 Targeting Pack (x86) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.12 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.12 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.12 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.12 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.13 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.13 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.13 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.13 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.14 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.14 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.14 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.14 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.15 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.15 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.15 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.15 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.16 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.16 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.16 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.16 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.17 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.17 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.17 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.17 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.3 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.3 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.3 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.3 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.7 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.7 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.7 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.7 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
