software_name,category,decision,matched_projects,project_count,install_location,estimated_size,last_related_project_activity,confidence_score,explanation 
VS Script Debugging Common,Unknown,MANUAL_REVIEW,,0,,,,0.55,VS Script Debugging Common icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_BlendMsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_BlendMsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_clickoncebootstrappermsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_clickoncebootstrappermsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_clickoncebootstrappermsires,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_clickoncebootstrappermsires icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_clickoncesigntoolmsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_clickoncesigntoolmsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_CoreEditorFonts,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_CoreEditorFonts icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_CoreEditorFonts,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_CoreEditorFonts icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_devenvsharedmsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_devenvsharedmsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_devenx64vmsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_devenx64vmsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_filehandler_amd64,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_filehandler_amd64 icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_filehandler_x86,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_filehandler_x86 icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_FileTracker_Singleton,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_FileTracker_Singleton icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_githubprotocolhandlermsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_githubprotocolhandlermsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_Graphics_Singletonx64,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_Graphics_Singletonx64 icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_Graphics_Singletonx86,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_Graphics_Singletonx86 icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_minshellinteropmsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_minshellinteropmsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_minshellinteropsharedmsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_minshellinteropsharedmsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_minshellinteropx64msi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_minshellinteropx64msi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_minshellmsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_minshellmsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_minshellmsires,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_minshellmsires icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_minshellsharedmsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_minshellsharedmsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_minshellx64msi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_minshellx64msi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_SQLClickOnceBootstrappermsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_SQLClickOnceBootstrappermsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_ssmsprotocolselectormsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_ssmsprotocolselectormsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_ssmsprotocolselectormsires,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_ssmsprotocolselectormsires icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_tipsmsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_tipsmsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_vswebprotocolselectormsi,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_vswebprotocolselectormsi icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
vs_vswebprotocolselectormsires,Unknown,MANUAL_REVIEW,,0,,,,0.55,vs_vswebprotocolselectormsires icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Web Media,Unknown,MANUAL_REVIEW,,0,,,,0.55,Web Media icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Web Media,Unknown,MANUAL_REVIEW,,0,,,,0.55,Web Media icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WebP Image,Unknown,MANUAL_REVIEW,,0,,,,0.55,WebP Image icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WebP Image,Unknown,MANUAL_REVIEW,,0,,,,0.55,WebP Image icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WhatsApp,Unknown,MANUAL_REVIEW,,0,,,,0.55,WhatsApp icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WhatsApp,Unknown,MANUAL_REVIEW,,0,,,,0.55,WhatsApp icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WhatsApp,Unknown,MANUAL_REVIEW,,0,,,,0.55,WhatsApp icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WhatsApp,Unknown,MANUAL_REVIEW,,0,,,,0.55,WhatsApp icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WhatsApp Web,Unknown,MANUAL_REVIEW,,0,,,,0.55,WhatsApp Web icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WhatsApp Web,Unknown,MANUAL_REVIEW,,0,,,,0.55,WhatsApp Web icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Widgets Platform,Unknown,MANUAL_REVIEW,,0,,,,0.55,Widgets Platform icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Widgets Platform,Unknown,MANUAL_REVIEW,,0,,,,0.55,Widgets Platform icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WinAppDeploy,Unknown,MANUAL_REVIEW,,0,,,,0.55,WinAppDeploy icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WinAppDeploy,Unknown,MANUAL_REVIEW,,0,,,,0.55,WinAppDeploy icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
WinAppRuntime.Main.1.3,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"WinAppRuntime.Main.1.3 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
WinAppRuntime.Main.1.4,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"WinAppRuntime.Main.1.4 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
WinAppRuntime.Main.1.5,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"WinAppRuntime.Main.1.5 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
WinAppRuntime.Main.1.8,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"WinAppRuntime.Main.1.8 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
WinAppRuntime.Singleton,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"WinAppRuntime.Singleton korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Advanced,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Advanced icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Advanced,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Advanced icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows App Certification Kit Native Components,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows App Certification Kit Native Components icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows App Certification Kit SupportedApiList x86,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows App Certification Kit SupportedApiList x86 icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows App Certification Kit x64,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows App Certification Kit x64 icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows App Certification Kit x64 (OnecoreUAP),Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows App Certification Kit x64 (OnecoreUAP) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows App Runtime DDLM,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows App Runtime DDLM korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows App Runtime DDLM,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows App Runtime DDLM korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows App Runtime DDLM,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows App Runtime DDLM korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows Application Compatibility,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Application Compatibility icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Application Compatibility,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Application Compatibility icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Desktop Extension SDK,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Desktop Extension SDK icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Desktop Extension SDK,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Desktop Extension SDK icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Desktop Extension SDK Contracts,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Desktop Extension SDK Contracts icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Desktop Extension SDK Contracts,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Desktop Extension SDK Contracts icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows IoT Extension SDK,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows IoT Extension SDK icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows IoT Extension SDK,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows IoT Extension SDK icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows IoT Extension SDK Contracts,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows IoT Extension SDK Contracts icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows IoT Extension SDK Contracts,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows IoT Extension SDK Contracts icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Media,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Media icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Media,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Media icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Mobile Extension SDK,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Mobile Extension SDK icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Mobile Extension SDK,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Mobile Extension SDK icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Mobile Extension SDK Contracts,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Mobile Extension SDK Contracts icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Mobile Extension SDK Contracts,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Mobile Extension SDK Contracts icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Package Manager Source,Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Package Manager Source icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows Package Manager Source (winget),Unknown,MANUAL_REVIEW,,0,,,,0.55,Windows Package Manager Source (winget) icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Windows SDK,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK AddOn,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK AddOn korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK ARM Desktop Tools,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK ARM Desktop Tools korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK ARM64 Desktop Tools,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK ARM64 Desktop Tools korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Headers arm,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Headers arm korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Headers arm64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Headers arm64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Headers arm64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Headers arm64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Headers x64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Headers x64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Headers x64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Headers x64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Headers x86,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Headers x86 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Headers x86,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Headers x86 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Libs arm,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Libs arm korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Libs arm64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Libs arm64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Libs arm64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Libs arm64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Libs x64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Libs x64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Libs x64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Libs x64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Libs x86,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Libs x86 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Libs x86,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Libs x86 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Tools arm64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Tools arm64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Tools arm64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Tools arm64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Tools x64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Tools x64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Tools x64,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Tools x64 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Tools x86,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Tools x86 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Desktop Tools x86,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Desktop Tools x86 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK DirectX x64 Remote,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK DirectX x64 Remote korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK DirectX x86 Remote,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK DirectX x86 Remote korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK EULA,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK EULA korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK EULA,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK EULA korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Facade Windows WinMD Versioned,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Facade Windows WinMD Versioned korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Windows SDK Facade Windows WinMD Versioned,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Windows SDK Facade Windows WinMD Versioned korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
